item_id,kud_column,knowledge_type,assessment_route,content,source_block_id,source_excerpt,classification_stability,underspecification_flag,rationale
blk_0040_item_01,understand,Type 1,rubric_with_clear_criteria,"How pornography can negatively influence sexual attitudes and behaviours by normalising harmful sexual behaviours and by disempowering some people, especially women, to feel a sense of autonomy over their own body and providing some people with a sense of sexual entitlement to the bodies of others",blk_0040,"L67-69: by normalising harmful sexual behaviours and by disempowering some people, especially women, to feel a sense of autonomy over their own body and providing some people with a sense of sexual entitlement to the bodies of others.",stable,null,Propositional knowledge about causal relationships - how pornography affects attitudes and behaviours through specific mechanisms
blk_0046_item_01,understand,Type 1,rubric_with_clear_criteria,"The same expectations of behaviour apply in all contexts, including online",blk_0046,"L78: behaviour apply in all contexts, including online.",stable,null,Propositional knowledge - a conceptual principle about consistency of behavioural expectations across contexts that learners must understand
blk_0048_item_02,understand,Type 1,rubric_with_clear_criteria,the difference between public and private online spaces and related safety issues,blk_0048,L80-82: information online and of using privacy and location settings appropriately to protect information online. Pupils should also understand the difference between public and private online spaces and related safety issues.,stable,null,conceptual understanding of online space distinctions and their safety implications
blk_0052_item_01,understand,Type 1,rubric_with_clear_criteria,"Any material provided online might be circulated, and that once this has happened there is no way of controlling where it ends up",blk_0052,"L89-92: not to pass on personal material which is sent to them. Pupils should understand that any material provided online might be circulated, and that once this has happened there is no way of controlling where it ends up. Pupils should understand the serious risks of sending material to others, including the law concerning the sharing of images.",stable,null,Propositional knowledge about how digital sharing works - a factual claim about the nature of online material distribution
blk_0052_item_02,understand,Type 1,rubric_with_clear_criteria,"The serious risks of sending material to others, including the law concerning the sharing of images",blk_0052,"L89-92: not to pass on personal material which is sent to them. Pupils should understand that any material provided online might be circulated, and that once this has happened there is no way of controlling where it ends up. Pupils should understand the serious risks of sending material to others, including the law concerning the sharing of images.",stable,null,Propositional knowledge about legal and personal risks - factual content about consequences and legal frameworks
blk_0054_item_02,understand,Type 1,rubric_with_clear_criteria,"The potentially serious consequences of acquiring or generating indecent or sexual images of someone under 18, including the potential for criminal charges and severe penalties including imprisonment",blk_0054,"L94-101: even if the photo is of themselves or of someone who has consented, and even if the image was created by the child and/or using AI generated imagery. Pupils should understand the potentially serious consequences of acquiring or generating indecent or sexual images of someone under 18, including the potential for criminal charges and severe penalties including imprisonment. Pupils should know how to seek support and should understand that they will not be in trouble for asking for help, either at school or with the police, if an image of themselves has been shared. Pupils should also understand that sharing indecent images of people over 18 without consent is a crime.",stable,null,Conceptual understanding of consequences - builds on legal knowledge prerequisite
blk_0058_item_02,understand,Type 1,rubric_with_clear_criteria,how deepfakes can be used maliciously as well as for entertainment,blk_0058,"L106-107: used maliciously as well as for entertainment, the harms that can be caused by deepfakes and how to identify them.",stable,null,conceptual understanding of deepfake applications and purposes
blk_0058_item_03,understand,Type 1,rubric_with_clear_criteria,the harms that can be caused by deepfakes,blk_0058,"L106-107: used maliciously as well as for entertainment, the harms that can be caused by deepfakes and how to identify them.",stable,null,conceptual understanding of deepfake consequences and impacts
blk_0061_item_02,understand,Type 1,rubric_with_clear_criteria,That online content can present a distorted picture of the world and normalise or glamorise behaviours which are unhealthy and wrong,blk_0061,L110-113: Pupils should be taught where to go for advice and support about something they have seen online. Pupils should understand that online content can present a distorted picture of the world and normalise or glamorise behaviours which are unhealthy and wrong.,stable,null,Propositional understanding about how online content functions - conceptual knowledge to be internalised
blk_0068_item_01,understand,Type 1,rubric_with_clear_criteria,"That pornography, and other online content, often presents a distorted picture of people and their sexual behaviours and can negatively affect how people behave towards sexual partners. This can affect pupils who see pornographic content accidentally as well as those who see it deliberately. Pornography can also portray misogynistic behaviours and attitudes which can negatively influence those who see it.",blk_0068,L123-126: and their sexual behaviours and can negatively affect how people behave towards sexual partners. This can affect pupils who see pornographic content accidentally as well as those who see it deliberately. Pornography can also portray misogynistic behaviours and attitudes which can negatively influence those who see it.,stable,null,Propositional knowledge about causal relationships - how pornography affects behaviour and attitudes. This is factual/conceptual content about how the world works that learners must understand.
blk_0079_item_02,understand,Type 1,rubric_with_clear_criteria,That kindness and care for others requires more than just consent,blk_0079,"L144-146: including in early romantic relationships (in all contexts, including online) and early sexual relationships that might involve kissing or touching. That kindness and care for others requires more than just consent.",stable,null,Propositional claim about how relationships work - a conceptual understanding about the relationship between consent and care
blk_0085_item_02,understand,Type 1,rubric_with_clear_criteria,"That there are strategies they can use to increase their safety, and that this does not mean they will be blamed if they are victims of harmful behaviour",blk_0085,"L155-161: friends, family, the wider community or strangers. Pupils should learn ways of seeking help when needed and how to report harmful behaviour. Pupils should understand that there are strategies they can use to increase their safety, and that this does not mean they will be blamed if they are victims of harmful behaviour. Pupils might reflect on the importance of trusting their instincts when something doesn’t feel right, and should understand that in some situations a person might appear trustworthy but have harmful intentions.",stable,null,Conceptual understanding - causal relationship between safety strategies and victim-blaming that must be understood
blk_0085_item_03,understand,Type 1,rubric_with_clear_criteria,That in some situations a person might appear trustworthy but have harmful intentions,blk_0085,"L155-161: friends, family, the wider community or strangers. Pupils should learn ways of seeking help when needed and how to report harmful behaviour. Pupils should understand that there are strategies they can use to increase their safety, and that this does not mean they will be blamed if they are victims of harmful behaviour. Pupils might reflect on the importance of trusting their instincts when something doesn’t feel right, and should understand that in some situations a person might appear trustworthy but have harmful intentions.",stable,null,Conceptual understanding - propositional claim about how appearances can be deceptive
blk_0119_item_03,understand,Type 1,rubric_with_clear_criteria,Kindness and care for others require more than just consent,blk_0119,"L210-212: if initially given, as well as the considerations that people might take into account prior to sexual activity, e.g. the law, faith and family values. That kindness and care for others require more than just consent.",classification_unstable,null,Conceptual understanding about the relationship between consent and broader ethical considerations in relationships
blk_0121_item_01,understand,Type 1,rubric_with_clear_criteria,"All aspects of health can be affected by choices they make in sex and relationships, positively or negatively, e.g. physical, emotional, mental, sexual and reproductive health and wellbeing",blk_0121,"L214-215: positively or negatively, e.g. physical, emotional, mental, sexual and reproductive health and wellbeing.",stable,null,Propositional knowledge about causal relationships - how choices affect health outcomes across multiple domains
blk_0129_item_02,understand,Type 1,rubric_with_clear_criteria,"The importance of, and facts about, regular testing",blk_0129,"L227-228: Exposure Prophylaxis (PEP) and how and where to access them. The importance of, and facts about, regular testing and the role of stigma",stable,moderate,Conceptual understanding of why regular testing matters and factual knowledge about testing
blk_0129_item_03,understand,Type 1,rubric_with_clear_criteria,The role of stigma,blk_0129,"L227-228: Exposure Prophylaxis (PEP) and how and where to access them. The importance of, and facts about, regular testing and the role of stigma",stable,moderate,Conceptual understanding of how stigma functions in relation to STI testing and treatment
blk_0144_item_01,understand,Type 1,rubric_with_clear_criteria,participation and volunteering or acts of kindness for mental wellbeing and happiness,blk_0144,L249: participation and volunteering or acts of kindness for mental wellbeing and happiness.,stable,null,propositional knowledge about causal relationships - how specific activities affect mental wellbeing outcomes
blk_0146_item_01,understand,Type 1,rubric_with_clear_criteria,understand what makes them feel happy and what makes them feel unhappy,blk_0146,"L251-253: understand what makes them feel happy and what makes them feel unhappy, while recognising that loneliness can be for most people an inevitable part of life at times and is not something of which to be ashamed.",stable,null,propositional knowledge about personal emotional triggers - factual self-knowledge that can be understood and explained
blk_0146_item_02,understand,Type 1,rubric_with_clear_criteria,recognising that loneliness can be for most people an inevitable part of life at times and is not something of which to be ashamed,blk_0146,"L251-253: understand what makes them feel happy and what makes them feel unhappy, while recognising that loneliness can be for most people an inevitable part of life at times and is not something of which to be ashamed.",stable,null,propositional knowledge about the nature of loneliness as a normal human experience - conceptual understanding that can be explained
blk_0148_item_01,understand,Type 1,rubric_with_clear_criteria,"That worrying and feeling down are normal, can affect everyone at different times and are not in themselves a sign of a mental health condition, and that managing those feelings can be helped by seeing them as normal.",blk_0148,"L255-256: are not in themselves a sign of a mental health condition, and that managing those feelings can be helped by seeing them as normal.",stable,null,Propositional knowledge about the nature of emotions and mental health - factual claims about what is normal vs. pathological that learners must understand
blk_0150_item_02,understand,Type 1,rubric_with_clear_criteria,"The distinction between normal feelings and mental health conditions, understanding that normal feelings should not be labelled as mental health conditions",blk_0150,L258-260: including carefully-presented factual information about the prevalence and characteristics of more serious mental health conditions. This should not be discussed in a way that encourages normal feelings to be labelled as mental health conditions.,stable,null,Conceptual understanding - transferable principle about appropriate categorisation and labelling
blk_0153_item_01,understand,Type 1,rubric_with_clear_criteria,"It's possible to overcome barriers to participating in fun, enjoyable or rewarding activities using coping strategies, and that finding the courage to participate in activities which initially feel challenging may decrease anxiety over time rather than increasing it",blk_0153,"L263-265: enjoyable or rewarding activities – that it’s possible to overcome those barriers using coping strategies, and that finding the courage to participate in activities which initially feel challenging may decrease anxiety over time rather than increasing it.",stable,null,Propositional knowledge about how anxiety and participation work - causal claims about what happens when people use coping strategies and engage with challenging activities
blk_0157_item_01,understand,Type 1,rubric_with_clear_criteria,"That the co-occurrence of alcohol/drug use and poor mental health is common and that the relationship is bi-directional: mental health problems can increase the risk of alcohol/drug use, and alcohol/drug use can trigger mental health problems or exacerbate existing ones.",blk_0157,"L270-273: that the relationship is bi-directional: mental health problems can increase the risk of alcohol/drug use, and alcohol/drug use can trigger mental health problems or exacerbate existing ones. That stopping smoking can improve people’s mental health and decrease anxiety.",classification_unstable,null,Propositional knowledge about causal relationships - factual/conceptual claims about how mental health and substance use interact
blk_0161_item_01,understand,Type 1,rubric_with_clear_criteria,"the benefits of limiting time spent online, the risks of excessive time spent on electronic devices and the impact of positive and negative content online on their own and others' mental and physical wellbeing",blk_0161,L279-280: electronic devices and the impact of positive and negative content online on their own and others’ mental and physical wellbeing.,stable,null,propositional knowledge about causal relationships - how online time and content affect wellbeing
blk_0163_item_01,understand,Type 1,rubric_with_clear_criteria,the impact of unhealthy or obsessive comparison with others online including through setting unrealistic expectations for body image,blk_0163,"L282-285: including: the impact of unhealthy or obsessive comparison with others online (including through setting unrealistic expectations for body image); how people may curate a specific image of their life online; the impact that an over-reliance on online relationships, including relationships formed through social media, can have.",stable,null,propositional knowledge about causal relationships - how online comparison affects wellbeing
blk_0163_item_02,understand,Type 1,rubric_with_clear_criteria,how people may curate a specific image of their life online,blk_0163,"L282-285: including: the impact of unhealthy or obsessive comparison with others online (including through setting unrealistic expectations for body image); how people may curate a specific image of their life online; the impact that an over-reliance on online relationships, including relationships formed through social media, can have.",stable,null,propositional knowledge about how online presentation works
blk_0163_item_03,understand,Type 1,rubric_with_clear_criteria,"the impact that an over-reliance on online relationships, including relationships formed through social media, can have",blk_0163,"L282-285: including: the impact of unhealthy or obsessive comparison with others online (including through setting unrealistic expectations for body image); how people may curate a specific image of their life online; the impact that an over-reliance on online relationships, including relationships formed through social media, can have.",stable,null,propositional knowledge about causal relationships - how over-reliance on online relationships affects wellbeing
blk_0169_item_01,understand,Type 1,rubric_with_clear_criteria,"understanding the prevalence of misinformation and disinformation online, including conspiracy theories",blk_0169,"L291-292: consumer of information online, understanding the prevalence of misinformation and disinformation online, including conspiracy theories.",classification_unstable,null,propositional knowledge about how misinformation/disinformation operates online - factual content to be understood
blk_0169_item_03,understand,Type 1,rubric_with_clear_criteria,how advertising and information is targeted at them,blk_0169,"L291-292: consumer of information online, understanding the prevalence of misinformation and disinformation online, including conspiracy theories.",classification_unstable,null,propositional knowledge about targeting mechanisms - factual content about how systems work
blk_0193_item_02,understand,Type 1,rubric_with_clear_criteria,"Understanding how to increase personal safety while drinking alcohol, including how to decrease the risks of having a drink spiked or of poisoning from potentially fatal substances such as methanol",blk_0193,"L324-327: constitutes low risk alcohol consumption in adulthood, and the legal age of sale for alcohol in England. Understanding how to increase personal safety while drinking alcohol, including how to decrease the risks of having a drink spiked or of poisoning from potentially fatal substances such as methanol.",classification_unstable,null,Conceptual understanding of safety principles and risk reduction strategies - hierarchical knowledge that builds on understanding of alcohol effects and safety concepts
blk_0214_item_02,understand,Type 1,rubric_with_clear_criteria,"how a lack of sleep can affect weight, mood and ability to learn",blk_0214,"L353-354: screen-free time before bed and removing phones from the bedroom, and how a lack of sleep can affect weight, mood and ability to learn.",stable,null,causal relationship knowledge - conceptual understanding of sleep's effects on multiple health outcomes
blk_0221_item_01,understand,Type 1,rubric_with_clear_criteria,Pupils should understand the circumstances in which someone over 16 may not be deemed to have capacity to make decisions about medical treatment.,blk_0221,L366-367: Pupils should understand the circumstances in which someone over 16 may not be deemed to have capacity to make decisions about medical treatment.,stable,null,This is propositional knowledge about legal/medical concepts that learners must understand - specific factual content about capacity and medical consent that can be assessed through explanation or knowledge checks.
blk_0233_item_02,understand,Type 1,rubric_with_clear_criteria,Misconceptions about weapon prevalence can lead to the false belief that carrying a knife is necessary for protection,blk_0233,"L385-388: local context and avoid using fear as an educational tool. Children should be taught that carrying weapons is uncommon, and should not be scared into the perception that many young people are carrying knives (which can lead to the misconception that they need to carry a knife too).",stable,null,Conceptual understanding of causal relationship between perception and behavior that learners must internalize
blk_0245_item_02,understand,Type 1,rubric_with_clear_criteria,when to seek help from healthcare professionals,blk_0245,L402-404: period problems such as premenstrual syndrome; heavy menstrual bleeding; endometriosis; and polycystic ovary syndrome (PCOS). When to seek help from healthcare professionals.,stable,null,conceptual understanding of decision criteria - transferable principle about healthcare seeking behaviour
---,,,,,,,,,
blk_0017_item_01,do_skill,Type 2,reasoning_quality_rubric,"Judge when a relationship is unsafe and where to seek help when needed, including when pupils are concerned about violence, harm, or when they are unsure who to trust",blk_0017,"L25-26: including when pupils are concerned about violence, harm, or when they are unsure who to trust.",stable,null,"Analytical capability deployed when situations call for it - requires reasoning across multiple factors (violence indicators, harm signs, trust assessment) with no single correct answer but better and worse judgments"
blk_0028_item_01,do_skill,Type 2,reasoning_quality_rubric,"skills for communicating respectfully within relationships and with strangers, including in situations of conflict",blk_0028,"L47-48: kind relationships. This includes skills for communicating respectfully within relationships and with strangers, including in situations of conflict.",stable,null,occasion-triggered analytical capability deployed when communication situations arise; multiple valid approaches exist; reasoning quality determines effectiveness
blk_0030_item_03,do_skill,Type 2,reasoning_quality_rubric,How and where to get help regarding bullying,blk_0030,L50: responsibilities of bystanders to report bullying and how and where to get help.,classification_unstable,null,Analytical capability deployed when a bullying situation calls for it - reasoning about appropriate help-seeking strategies
blk_0032_item_01,do_skill,Type 2,reasoning_quality_rubric,"Skills for ending relationships or friendships with kindness and managing the difficult feelings that endings might bring, including disappointment, hurt or frustration",blk_0032,"L52: feelings that endings might bring, including disappointment, hurt or frustration.",stable,null,Describes analytical/reasoning capability deployed when a relationship-ending situation calls for it - requires judgment about how to apply kindness and emotional management strategies to specific contexts
blk_0036_item_02,do_skill,Type 2,reasoning_quality_rubric,Recognise misogyny and other forms of prejudice,blk_0036,"L59-61: religion, sexual orientation or disability, can cause damage (e.g. how they might normalise non-consensual behaviour or encourage prejudice). Pupils should be equipped to recognise misogyny and other forms of prejudice.",stable,null,Analytical capability deployed when situations call for identifying prejudice - occasion-triggered skill requiring reasoning across contexts
blk_0042_item_01,do_skill,Type 2,reasoning_quality_rubric,"Discuss how some sub-cultures might influence our understanding of sexual ethics, including the sexual norms endorsed by so-called ""involuntary celibates"" (incels) or online influencers",blk_0042,"L71-72: our understanding of sexual ethics, including the sexual norms endorsed by so-called “involuntary celibates” (incels) or online influencers.",classification_unstable,null,Analytical capability deployed when examining cultural influences on sexual ethics - multiple valid interpretive frameworks exist for understanding sub-cultural influence
blk_0056_item_01,do_skill,Type 2,reasoning_quality_rubric,"What to do and how to report when they are concerned about material that has been circulated, including personal information, images or videos, and how to manage issues online",blk_0056,"L103-104: circulated, including personal information, images or videos, and how to manage issues online.9",stable,null,Describes analytical capability deployed when situations call for it - responding to concerning online material requires situation-specific judgment and reasoning across multiple considerations
blk_0058_item_04,do_skill,Type 2,reasoning_quality_rubric,how to identify deepfakes,blk_0058,"L106-107: used maliciously as well as for entertainment, the harms that can be caused by deepfakes and how to identify them.",stable,null,analytical skill deployed when encountering potential deepfake content
blk_0065_item_01,do_skill,Type 2,reasoning_quality_rubric,"How to identify when technology and social media is used as part of bullying, harassment, stalking, coercive and controlling behaviour, and other forms of abusive and/or illegal behaviour and how to seek support about concerns.",blk_0065,"L117-118: harassment, stalking, coercive and controlling behaviour, and other forms of abusive and/or illegal behaviour and how to seek support about concerns.",stable,null,Analytical capability deployed when situations call for it - recognising patterns of harmful behaviour across digital contexts and determining appropriate support responses
blk_0073_item_03,do_skill,Type 2,reasoning_quality_rubric,How to identify online scams relating to sex,blk_0073,"L131-134: extort money or valuable personal information. This information can be used to the detriment of the person or wider society. About risks of sextortion, how to identify online scams relating to sex, and how to seek support if they have been scammed or involved in sextortion.",stable,null,Analytical capability deployed when encountering potential scams - occasion-triggered skill requiring reasoning and evaluation
blk_0073_item_04,do_skill,Type 2,reasoning_quality_rubric,How to seek support if they have been scammed or involved in sextortion,blk_0073,"L131-134: extort money or valuable personal information. This information can be used to the detriment of the person or wider society. About risks of sextortion, how to identify online scams relating to sex, and how to seek support if they have been scammed or involved in sextortion.",stable,null,Capability deployed when a specific situation arises - occasion-triggered skill for responding to particular circumstances
blk_0075_item_02,do_skill,Type 2,reasoning_quality_rubric,critically think about new types of technology as they appear online and how they might pose a risk,blk_0075,L136-138: pose risks by creating fake intimacy or offering harmful advice. It is important to be able to critically think about new types of technology as they appear online and how they might pose a risk.,stable,null,analytical capability deployed when encountering new technology - occasion-triggered reasoning skill
blk_0079_item_01,do_skill,Type 2,reasoning_quality_rubric,"How to recognise, respect and communicate consent and boundaries in relationships, including in early romantic relationships (in all contexts, including online) and early sexual relationships that might involve kissing or touching",blk_0079,"L144-146: including in early romantic relationships (in all contexts, including online) and early sexual relationships that might involve kissing or touching. That kindness and care for others requires more than just consent.",stable,null,Analytical capability deployed when relationship situations call for it - recognising and communicating about consent requires reasoning across multiple contexts
blk_0081_item_01,do_skill,Type 2,reasoning_quality_rubric,"identifying, resisting and understanding pressure in relationships from peers or others, including sexual pressure",blk_0081,"L148-149: in relationships from peers or others, including sexual pressure, and how to avoid putting pressure on others.",classification_unstable,null,analytical capability deployed when situations call for it - recognising and responding to pressure requires reasoning across multiple contexts
blk_0081_item_02,do_skill,Type 2,reasoning_quality_rubric,how to avoid putting pressure on others in relationships,blk_0081,"L148-149: in relationships from peers or others, including sexual pressure, and how to avoid putting pressure on others.",classification_unstable,null,analytical capability deployed when situations call for it - avoiding putting pressure on others requires reasoning about impact and appropriate behaviour
blk_0083_item_01,do_skill,Type 2,reasoning_quality_rubric,"how to determine whether other children, adults or sources of information are trustworthy, how to judge when a relationship is unsafe (and recognise this in the relationships of others)",blk_0083,"L151-153: trustworthy, how to judge when a relationship is unsafe (and recognise this in the relationships of others); how to seek help or advice, including reporting concerns about others, if needed.",classification_unstable,null,analytical capability deployed when situations call for it - evaluating trustworthiness and safety requires reasoning across multiple contextual factors
blk_0083_item_02,do_skill,Type 2,reasoning_quality_rubric,"how to seek help or advice, including reporting concerns about others, if needed",blk_0083,"L151-153: trustworthy, how to judge when a relationship is unsafe (and recognise this in the relationships of others); how to seek help or advice, including reporting concerns about others, if needed.",classification_unstable,null,analytical capability deployed when situations call for it - determining when and how to seek help requires contextual judgment
blk_0085_item_04,do_skill,Type 2,reasoning_quality_rubric,"How to increase their personal safety in public spaces, including when socialising with friends, family, the wider community or strangers",blk_0085,"L155-161: friends, family, the wider community or strangers. Pupils should learn ways of seeking help when needed and how to report harmful behaviour. Pupils should understand that there are strategies they can use to increase their safety, and that this does not mean they will be blamed if they are victims of harmful behaviour. Pupils might reflect on the importance of trusting their instincts when something doesn’t feel right, and should understand that in some situations a person might appear trustworthy but have harmful intentions.",stable,null,"Occasion-triggered analytical skill - deployed when specific safety situations arise, requires reasoning about context"
blk_0124_item_02,do_skill,Type 2,reasoning_quality_rubric,Signposting towards medically accurate online information about sexual and reproductive health to support contraceptive decision-making,blk_0124,"L218-220: including male and female condoms, and signposting towards medically accurate online information about sexual and reproductive health to support contraceptive decision- making.",stable,null,Analytical capability deployed when situations call for contraceptive decision-making support - occasion-triggered skill
blk_0142_item_01,do_skill,Type 2,reasoning_quality_rubric,"How to talk about their emotions accurately and sensitively, using appropriate vocabulary",blk_0142,L247: vocabulary.,stable,null,"Describes analytical capability deployed when situations call for emotional communication - requires reasoning about context, audience, and appropriate expression"
blk_0165_item_01,do_skill,Type 2,reasoning_quality_rubric,"how to report, or find support, if they have been affected by harmful behaviours online",blk_0165,"L287: and how to report, or find support, if they have been affected by those behaviours.",classification_unstable,null,Analytical capability deployed when a situation calls for it - reasoning about appropriate reporting channels and support options based on specific circumstances
blk_0169_item_02,do_skill,Type 2,reasoning_quality_rubric,how to be a discerning consumer of information online,blk_0169,"L291-292: consumer of information online, understanding the prevalence of misinformation and disinformation online, including conspiracy theories.",classification_unstable,null,analytical capability deployed when encountering information online - reasoning skill across multiple evaluative frameworks
blk_0173_item_02,do_skill,Type 2,reasoning_quality_rubric,"How to safely report material that promotes self-harm, suicide or violence",blk_0173,"L296-297: violence, including how to safely report this material and how to access support after viewing it.",classification_unstable,null,Occasion-triggered procedural skill deployed when encountering harmful content
blk_0173_item_03,do_skill,Type 2,reasoning_quality_rubric,"How to access support after viewing content that promotes self-harm, suicide or violence",blk_0173,"L296-297: violence, including how to safely report this material and how to access support after viewing it.",classification_unstable,null,Occasion-triggered procedural skill deployed when support is needed after exposure
blk_0225_item_01,do_skill,Type 2,reasoning_quality_rubric,"identify risk and manage personal safety in increasingly independent situations, including around roads, railways – including level crossings - and water (including the water safety code), and in unfamiliar social or work settings (for example the first time a young person goes on holiday without their parents)",blk_0225,"L373-375: including around roads, railways – including level crossings - and water (including the water safety code), and in unfamiliar social or work settings (for example the first time a young person goes on holiday without their parents).",stable,null,analytical or reasoning capability deployed when situations call for it - risk assessment and safety management across multiple contexts requires situational analysis and judgment
blk_0227_item_01,do_skill,Type 2,reasoning_quality_rubric,"How to recognise and manage peer influence in relation to risk-taking behaviour and personal safety, including peer influence online and on social media",blk_0227,"L377: personal safety, including peer influence online and on social media.",stable,null,Analytical capability deployed when situations involving peer influence arise - requires reasoning across multiple contexts and scenarios
blk_0229_item_01,do_skill,Type 2,reasoning_quality_rubric,"Skills to support self-awareness, self-management, social awareness, relationship skills and responsible decision making in contexts involving conflict and violence",blk_0229,"L379-381: involvement in conflict and violence. These include skills to support self-awareness, self-management, social awareness, relationship skills and responsible decision making, as well as skills to recognise and manage peer pressure.",stable,null,Analytical capabilities deployed when situations call for them - these are occasion-triggered skills for navigating social situations
blk_0229_item_02,do_skill,Type 2,reasoning_quality_rubric,Skills to recognise and manage peer pressure,blk_0229,"L379-381: involvement in conflict and violence. These include skills to support self-awareness, self-management, social awareness, relationship skills and responsible decision making, as well as skills to recognise and manage peer pressure.",stable,null,Analytical capability deployed when peer pressure situations arise - occasion-triggered skill
blk_0235_item_01,do_skill,Type 2,reasoning_quality_rubric,seek help where there is a concern about grooming or exploitation,blk_0235,L390: seek help where there is a concern.,stable,null,occasion-triggered analytical skill - deployed when a concerning situation is recognised; involves reasoning about appropriate help-seeking responses
---,,,,,,,,,
blk_0023_item_01,do_disposition,Type 3,multi_informant_observation,"treat others with kindness and respect, including in public spaces and including strangers",blk_0023,"L38-40: respect, including in public spaces and including strangers. Pupils should understand the legal rights and responsibilities regarding equality, and that everyone is unique and equal.",stable,null,"sustained default orientation - treating others with kindness and respect operates as an ongoing enacted capacity across contexts, not deployed only when situations call for it"
blk_0025_item_02,do_disposition,Type 3,multi_informant_observation,"Developing one's own interests, hobbies, friendship groups, and skills",blk_0025,"L42-44: oneself, and how these characteristics support healthy relationships with others. This includes developing one’s own interests, hobbies, friendship groups, and skills. Pupils should understand what it means to be treated with respect by others.",stable,null,Sustained orientation - ongoing development of personal interests and skills across contexts over time
blk_0030_item_04,do_disposition,Type 3,multi_informant_observation,Responsibilities of bystanders to report bullying,blk_0030,L50: responsibilities of bystanders to report bullying and how and where to get help.,classification_unstable,null,Sustained orientation that operates by default across contexts - enacted responsibility as a bystander
blk_0052_item_03,do_disposition,Type 3,multi_informant_observation,Not to provide material to others that they would not want to be distributed further and not to pass on personal material which is sent to them,blk_0052,"L89-92: not to pass on personal material which is sent to them. Pupils should understand that any material provided online might be circulated, and that once this has happened there is no way of controlling where it ends up. Pupils should understand the serious risks of sending material to others, including the law concerning the sharing of images.",stable,null,Sustained orientation - a default practice of respecting privacy and exercising restraint in sharing personal material across contexts
blk_0085_item_05,do_disposition,Type 3,multi_informant_observation,Trusting their instincts when something doesn't feel right,blk_0085,"L155-161: friends, family, the wider community or strangers. Pupils should learn ways of seeking help when needed and how to report harmful behaviour. Pupils should understand that there are strategies they can use to increase their safety, and that this does not mean they will be blamed if they are victims of harmful behaviour. Pupils might reflect on the importance of trusting their instincts when something doesn’t feel right, and should understand that in some situations a person might appear trustworthy but have harmful intentions.",stable,null,Sustained default orientation - ongoing attunement to internal warning signals across contexts
---,,,,,,,,,
blk_0002,HALTED,,,Secondary relationships and sex education curriculum content,blk_0002,L3-4: Secondary relationships and sex education curriculum content,,,severe_underspecification: meta_or_nonteachable
blk_0003,HALTED,,,Schools should continue to develop knowledge of topics specified for primary as required and in addition cover the following content by the end of secondary: Families Curriculum content:,blk_0003,L5-8: Schools should continue to develop knowledge of topics specified for primary as required and in addition cover the following content by the end of secondary: Families Curriculum content:,,,severe_underspecification: meta_or_nonteachable
blk_0006,HALTED,,,up children.,blk_0006,L11: up children.,,,"severe_underspecification: The content is a sentence fragment ('up children.') that appears to be incomplete text from a larger statement. It contains no teachable propositional content, skills, or orientations that could be operationalised through any assessment route."
blk_0018,HALTED,,,8 Age of Marriage Act 2023 13,blk_0018,L27-28: 8 Age of Marriage Act 2023 13,,,severe_underspecification: meta_or_nonteachable - this appears to be a reference citation or document metadata (Age of Marriage Act 2023 with page number 13) rather than teachable curriculum content
blk_0019,HALTED,,,Respectful relationships Curriculum content:,blk_0019,L30-31: Respectful relationships Curriculum content:,,,severe_underspecification: meta_or_nonteachable
blk_0043,HALTED,,,14,blk_0043,L73: 14,,,severe_underspecification: meta_or_nonteachable
blk_0044,HALTED,,,Online safety and awareness Curriculum content:,blk_0044,L75-76: Online safety and awareness Curriculum content:,,,severe_underspecification: meta_or_nonteachable - this is a section header/label with no substantive teachable content
blk_0063,HALTED,,,and where to go for help and advice.,blk_0063,L115: and where to go for help and advice.,,,severe_underspecification: This fragment appears to be the end of a sentence from a previous block and contains no complete teachable claim or learning destination on its own.
blk_0066,HALTED,,,"9 For example, see Report Remove 15",blk_0066,"L119-120: 9 For example, see Report Remove 15",,,"severe_underspecification: meta_or_nonteachable - this is a footnote reference with no teachable content, only pointing to an external report"
blk_0076,HALTED,,,16,blk_0076,L139: 16,,,severe_underspecification: meta_or_nonteachable
blk_0077,HALTED,,,Being Safe Curriculum content:,blk_0077,L141-142: Being Safe Curriculum content:,,,severe_underspecification: meta_or_nonteachable
blk_0096,HALTED,,,to get help if needed.,blk_0096,L175: to get help if needed.,,,"severe_underspecification: The content 'to get help if needed' is a sentence fragment that lacks sufficient context to determine what knowledge, understanding, or capability is being described. Without knowing what 'help' refers to or what situations would trigger the need for help, no teachable destination can be identified."
blk_0101,HALTED,,,"(FGM), virginity testing and hymenoplasty, where to find support, and the law around these areas. This should include that it is a criminal offence for anyone to perform or",blk_0101,"L180-181: (FGM), virginity testing and hymenoplasty, where to find support, and the law around these areas. This should include that it is a criminal offence for anyone to perform or",,,"severe_underspecification: This appears to be a sentence fragment from a larger statement about FGM, virginity testing and hymenoplasty. The fragment 'perform or' is incomplete and provides no teachable content on its own - it lacks both the subject matter context and any complete propositional claim that could be operationalised as knowledge, understanding, or skill."
blk_0103,HALTED,,,17,blk_0103,L186: 17,,,severe_underspecification: meta_or_nonteachable - content is only a page number with no teachable substance
blk_0112,HALTED,,,18,blk_0112,L200: 18,,,severe_underspecification: meta_or_nonteachable
