item_id,kud_column,knowledge_type,assessment_route,content,source_block_id,source_excerpt,classification_stability,underspecification_flag,rationale
blk_0055_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse differences in the lives of elderly people across time periods, identifying and explaining the main reasons for those differences",blk_0055,L187-188: • In what ways are the lives of elderly people different now than they were in the past? What are the main reasons for the differences?,classification_unstable,null,"This is an occasion-triggered analytical task that deploys historical thinking across multiple lenses (social, economic, cultural dimensions of aging). The learner is prompted to reason about change and causation in response to a specific scenario (elderly lives past vs present), not to sustain an orientation by default. This is Type 2 Do-Skill, assessed via reasoning quality rubric. The task activates FOCUS ON concepts (Continuity and Change, Cause and Consequence) but does not itself constitute the sustained orientation — it is a specific occasion where those orientations are deployed and can be observed."
blk_0056_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse the challenges the Mississaugas of the New Credit encountered as a result of encroachment on and European occupation of their traditional territory, and evaluate how they responded to these challenges.",blk_0056,L189-192: • What challenges did the Mississaugas of the New Credit encounter as a result of encroachment on and European occupation of their traditional territory? How did they respond to these challenges? How would you compare this response to actions taken today in response to threats to First Nations lands?,stable,null,"This is an occasion-triggered analytical task deployed when a specific historical scenario is presented. The learner is asked to identify and reason about causes (encroachment, occupation) and responses (actions taken). This is Type 2 analytical reasoning — the quality of the analysis depends on reasoning depth and the ability to weigh multiple contributing factors and consequences, not on recall of a single correct answer. It is not a sustained default orientation but a skill deployed in response to a specific historical inquiry prompt."
blk_0056_item_02,do_skill,Type 2,reasoning_quality_rubric,"Compare the Mississaugas of the New Credit's response to encroachment and European occupation of their traditional territory with actions taken today in response to threats to First Nations lands, evaluating similarities, differences, and the contexts that shape each response.",blk_0056,L189-192: • What challenges did the Mississaugas of the New Credit encounter as a result of encroachment on and European occupation of their traditional territory? How did they respond to these challenges? How would you compare this response to actions taken today in response to threats to First Nations lands?,stable,null,"This is an occasion-triggered comparative analytical task. The learner is asked to reason across two historical moments using multiple interpretive lenses (historical context, values, constraints, outcomes). The quality of reasoning — not a single correct answer — determines assessment outcome. This is Type 2 analytical skill, deployed when a comparison task is presented, not a sustained default orientation. The comparison itself invokes historical perspective (understanding actors within their own context) but the task itself is the occasion-triggered skill of comparative reasoning."
blk_0057_item_02,do_skill,Type 2,reasoning_quality_rubric,"Analyse why medicines of Indigenous origin were important in eighteenth-century Canada and evaluate their continued importance today, considering multiple perspectives and evidence across time periods.",blk_0057,L193-194: • What sort of care was available for sick people in eighteenth-century Canada? Why were medicines of Indigenous origin so important at this time? Why are they still important today?,classification_unstable,mild,"Decision-tree branch 2: The inquiry questions 'Why were they important?' and 'Why are they still important today?' prompt occasion-triggered analytical reasoning across multiple lenses (historical context, contemporary value, Indigenous knowledge systems, medical efficacy). The learner deploys reasoning when the question is posed; this is not a sustained default orientation. The quality of analysis improves with experience and depends on reasoning sophistication, not memorisation. Assessed via reasoning-quality rubric applied to written or oral analysis."
blk_0058_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse the displacement experienced by various groups and communities, including First Nations",blk_0058,"L195: A1.3 analyse the displacement experienced by various groups and communities, including First Nations,",stable,mild,"This is an occasion-triggered analytical skill deployed when examining historical displacement. The learner must reason about multiple perspectives, causes, and consequences of displacement across different communities — a multi-lens analytical task characteristic of Type 2. The verb 'analyse' signals reasoning capability rather than propositional knowledge or sustained orientation. This is NOT a FOCUS ON concept invocation; it is a specific historical-thinking task."
blk_0062_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse the differences between the experience of immigrants to colonial Canada and present-day immigrants to this country, identifying what accounts for some of these differences.",blk_0062,L209-210: • In what ways would the experience of immigrants to colonial Canada have been different from that of present-day immigrants to this country? What accounts for some of these differences?,classification_unstable,null,"This is an occasion-triggered analytical task that asks the learner to compare two historical contexts and reason about causal factors. It is deployed when a specific comparative scenario is presented, not a sustained default orientation. The learner must reason across multiple dimensions (economic, social, legal, cultural constraints) to construct an explanation. This is Type 2 Do-Skill, assessed via reasoning-quality rubric."
blk_0064_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse a historical displacement by identifying and considering multiple perspectives relevant to the event, resisting presentist judgment of historical actors' decisions.",blk_0064,"L212-213: Newfoundland in 1723? When analysing this displacement, whose perspectives should you consider?",classification_unstable,moderate,"This is an occasion-triggered analytical skill deployed when a specific historical scenario calls for it (the displacement in Newfoundland 1723). The learner is prompted to reason through whose perspectives matter and why — a reasoning task that can be assessed on the quality of the analysis (breadth of perspectives considered, depth of contextual understanding, resistance to present-day framing). This is Type 2 Do-Skill, not a sustained default orientation, because it is activated by the specific prompt 'when analysing this displacement.' The skill draws on the FOCUS ON: Historical Perspective orientation but operationalises it as an occasion-specific analytical move."
blk_0066_item_01,do_skill,Type 2,reasoning_quality_rubric,"Use the historical inquiry process to investigate perspectives of different groups and communities, including First Nations, Métis, and/or Inuit communities, on significant events, developments, and/or issues related to the shift in power in colonial Canada from France to Britain.",blk_0066,"L216-219: A2. Inquiry: From New France to British North America use the historical inquiry process to investigate perspectives of different groups and communities, including First Nations, Métis, and/or Inuit communities, on some significant events, developments, and/or issues related to the shift in power in colonial Canada from France to Britain (FOCUS ON:",stable,moderate,"This describes an occasion-triggered analytical capability deployed when investigating a specific historical scenario. The learner applies inquiry reasoning to multiple perspectives on a defined historical situation. This is Type 2 Do-Skill, assessed via reasoning-quality rubric examining how thoroughly and fairly the learner considers multiple community perspectives."
blk_0069_item_01,do_skill,Type 2,reasoning_quality_rubric,"Formulate questions to guide investigations into perspectives of different groups and communities, including First Nations, Métis, and/or Inuit communities, on significant events, developments, and/or issues related to the shift in power in colonial Canada from France to Britain.",blk_0069,"L223-229: A2.1 formulate questions to guide investigations into perspectives of different groups and communities, including First Nations, Métis, and/or Inuit communities, on some significant events, developments, and/or issues related to the shift in power in colonial Canada from France to Britain (e.g., the expulsion of the Acadians; treaties and alliances among First Nations and between First Nations and European nations, including the Treaty of Niagara, 1764; key battles in the North American colonies; legal and territorial changes as a result of the Seven Years’ War; increased settlement by British immigrants; challenges associated with Britain administering a colony with a French majority; the Constitutional Act,",stable,null,"This describes an occasion-triggered analytical skill deployed when investigating historical perspectives. The learner formulates questions in response to a specific historical context (the shift in power in colonial Canada). This is Type 2 because the quality of the questions depends on reasoning sophistication about multiple perspectives and their validity, not on mastery of a fixed procedural sequence. The skill is assessed by the quality of reasoning embedded in the questions formulated, not by a rubric with clear right/wrong criteria."
blk_0070_item_02,do_skill,Type 2,reasoning_quality_rubric,"Analyse why different groups involved in the Battle of the Plains of Abraham would have viewed the conflict differently, considering each group's own context, values, and interests",blk_0070,L230-234: 1791; the creation of the North West Company and other fur trade companies; the Jay Treaty) Teacher supports Sample Questions • What groups were involved in the Battle of the Plains of Abraham? Why would each group have viewed the conflict differently?,classification_unstable,mild,"The sample question 'Why would each group have viewed the conflict differently?' invokes historical perspective as an occasion-triggered analytical skill — the learner is prompted to reason about multiple interpretive frames when presented with a specific historical scenario. This is Type 2 (reasoning across multiple lenses in response to a situation) rather than Type 3 (a sustained default orientation), because the task is explicitly prompted by the question. Assessment is via reasoning-quality rubric examining the sophistication of multi-perspective analysis."
blk_0071_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse the Quebec Act by identifying multiple causes for its passage, distinguishing the interests and positions of different groups who supported or opposed it, and explaining the reasoning behind their respective stances.",blk_0071,L235: • Why was the Quebec Act passed? Who supported it? Who opposed it? Why?,stable,null,"This is an occasion-triggered analytical task: the learner is prompted to analyse a specific historical event through multiple lenses (causes, stakeholder positions, reasoning). The task calls for reasoning quality across competing interpretations rather than retrieval of a single fact or application of a fixed procedure. It is Type 2 Do-Skill, not a sustained orientation. The underlying FOCUS ON concepts (Cause and Consequence, Historical Perspective) are the orientations that should shape HOW the learner approaches this task, but the task itself is occasion-specific."
blk_0072_item_01,do_skill,Type 2,reasoning_quality_rubric,Generate and articulate questions that arise when examining the image of the Covenant Chain Wampum of 1764.,blk_0072,L236: • What questions arise when you examine the image of the Covenant Chain Wampum of 1764?,stable,mild,"This is an occasion-triggered analytical task: learners are prompted to examine a specific historical artefact and produce questions. The quality of the questions depends on reasoning sophistication (depth of historical inquiry, attention to multiple perspectives, resistance to presentism) rather than recall of facts. This is Type 2 do_skill, deployed when a situation (examining this image) calls for it. The prompt does not describe a sustained default orientation across all historical contexts, but rather a specific analytical occasion."
blk_0073_item_01,do_skill,Type 2,reasoning_quality_rubric,Formulate questions that guide investigation into different perspectives on a treaty agreement.,blk_0073,L237-238: Which questions could you use to guide your investigation into different perspectives on this treaty agreement?,stable,moderate,"This is an occasion-triggered analytical skill deployed when a specific historical inquiry arises (investigating perspectives on a treaty). The quality of the questions depends on reasoning sophistication — whether they probe multiple viewpoints, underlying interests, and contextual constraints rather than treating the treaty as a single fact. This is Type 2 (analytical reasoning across multiple lenses) rather than Type 1 (a procedure to follow) or Type 3 (a sustained default orientation). The source does not describe a sustained way of being; it describes a task to perform when the occasion calls for it."
blk_0074_item_01,do_skill,Type 2,reasoning_quality_rubric,Formulate questions that arise when examining the Métis sash as a historical artefact.,blk_0074,L239: • What questions arise when you examine the Métis sash?,stable,moderate,"This is an occasion-triggered analytical skill deployed when the learner encounters the Métis sash. The prompt calls for reasoning and interpretation (generating questions) in response to a specific historical object, not for propositional knowledge or a sustained default orientation. Type 2 do_skill assessed via reasoning-quality rubric evaluating the sophistication, historical relevance, and depth of the questions generated."
blk_0075_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse why French colonists, English colonists, and First Nations would have had different views about the arrival of the Loyalists, recognising multiple perspectives shaped by distinct interests, values, and historical positions.",blk_0075,"L240-241: • Why would French colonists, English colonists, and First Nations have had different views about the arrival of the Loyalists?",classification_unstable,null,"This is an occasion-triggered analytical task that deploys historical perspective reasoning when a specific scenario is presented. The learner is prompted to interpret a historical event through multiple disciplinary lenses (the viewpoints of three distinct groups). The quality of reasoning — the depth and nuance with which the learner accounts for differing perspectives — determines the assessment outcome. This is Type 2 Do-Skill, not a sustained default orientation. While it engages the FOCUS ON concept of Historical Perspective, it does so as a prompted analytical task, not as a default orientation across all historical encounters."
blk_0076_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse how the shift in power from France to Britain affected First Nations and Métis people involved in the fur trade, and how this shift affected First Nations and Métis people not involved in the fur trade, recognising multiple causes and consequences across different groups.",blk_0076,L242-244: • How did the shift in power from France to Britain affect First Nations and Métis people involved in the fur trade? How did this shift in power affect First Nations and Métis people not involved in the fur trade?,stable,null,"This is an occasion-triggered analytical task that requires the learner to reason through a historical scenario using multiple lenses (impact on fur-trade participants vs. non-participants; distinguishing groups within First Nations and Métis communities). The learner must evaluate consequences across different contexts and populations. This is Type 2 Do-Skill — deployed when this specific historical question is posed — not a sustained default orientation. The reasoning quality (depth of causal analysis, recognition of differential impact, avoidance of monocausal explanation) determines assessment outcome."
blk_0077_item_01,do_skill,Type 2,reasoning_quality_rubric,"Gather and organize information and evidence about perspectives of different groups and communities, including First Nations, Métis, and/or Inuit communities, on significant events, developments, and/or issues related to the shift in power in colonial Canada from France to Britain, using a variety of primary sources (diaries, gravestone inscriptions, Indigenous oral histories, archaeological evidence, wampum belts, material from online archives, paintings, petitions, speeches) and secondary sources (poetry or songs written after this historical period, museum exhibits, documentaries, online videos, historical fiction, monuments, web resources and/or books on Canadian history).",blk_0077,"L245-253: A2.2 gather and organize information and evidence about perspectives of different groups and communities, including First Nations, Métis, and/or Inuit communities, on some significant events, developments, and/or issues related to the shift in power in colonial Canada from France to Britain, using a variety of primary sources(e.g., diaries, gravestone inscriptions, Indigenous oral histories, archaeological evidence, wampum belts, material from online archives, paintings, petitions, speeches) and secondary sources(e.g., poetry or songs written after this historical period, museum exhibits, documentaries, online videos, historical fiction, monuments, web resources and/or books on Canadian history) 251",classification_unstable,null,"This is an occasion-triggered analytical skill deployed when a learner encounters a specific historical inquiry task: gathering and organizing evidence from multiple source types to construct understanding of diverse perspectives on a particular historical shift. The skill involves reasoning across multiple disciplinary lenses (primary vs secondary sources; oral vs written vs material evidence; Indigenous vs settler perspectives) to develop a more sophisticated analysis of the event. This is Type 2 Do-Skill, assessed via reasoning-quality rubric applied to the learner's source selection, organization, and integration of evidence."
blk_0078_item_01,do_skill,Type 2,reasoning_quality_rubric,"Evaluate the reliability and perspective-value of diaries and letters as sources on the experiences and perspectives of expelled Acadians, and identify and consult alternative sources to investigate how other groups understood or represented the expulsion.",blk_0078,L255-259: Teacher supports Sample Questions • Why would the diaries and letters of expelled Acadians be a good source on their experiences and perspectives? What sources could you consult to investigate the perspectives of other groups on the expulsion?,classification_unstable,mild,"This content prompts occasion-triggered analytical reasoning across multiple interpretive frameworks (source evaluation, perspective recognition, comparative source consultation). The learner deploys this capability when a historical inquiry calls for it, not as a sustained default orientation. The questions invite reasoning about source reliability and multiple perspectives — hallmarks of Type 2 Do-Skill assessed via reasoning-quality rubric."
blk_0080_item_01,do_skill,Type 2,reasoning_quality_rubric,"Identify and locate multiple types of historical sources that document First Nations positions on the Peace and Friendship Treaties, and evaluate the reliability and perspective of those sources.",blk_0080,L262-263: • Where might you find information about the position of First Nations on the Peace and Friendship Treaties?,stable,mild,"This is an occasion-triggered analytical skill deployed when a research question arises. The learner must reason about source selection and credibility across multiple disciplinary lenses (historical method, source criticism, Indigenous historiography). The quality of the response depends on reasoning depth, not on a single correct answer. Decision-tree branch 2: analytical reasoning capability across multiple lenses."
blk_0083_item_01,do_skill,Type 2,reasoning_quality_rubric,"Assess the credibility of sources and information relevant to investigations by considering the perspective, bias, accuracy, authenticity, purpose, and context of the source and the values and expertise of its author",blk_0083,"L268-275: A2.3 assess the credibility of sources and information relevant to their investigations (e.g., by considering the perspective, bias, accuracy, authenticity, purpose, and/or context of the source and the values and/or expertise of its author) Teacher supports Sample Questions • If you were consulting websites for information on the Haldimand Proclamation of 1784, how would you determine which sites are the most reliable and credible? Which perspectives do the websites reflect?",stable,null,"This describes an analytical capability deployed when a learner encounters sources during an investigation. The learner must reason about multiple dimensions (perspective, bias, accuracy, authenticity, purpose, context, author values/expertise) to evaluate credibility. This is occasion-triggered (when consulting sources) and reasoning-quality dependent, not a sustained default orientation. Type 2 Do-Skill assessed via reasoning_quality_rubric."
blk_0086_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse flow maps to show where groups, including Indigenous communities, were displaced from and where they went.",blk_0086,"L281-287: America during the Seven Years’ War; analyse flow maps to show where groups, including Indigenous communities, were displaced from and where they went; analyse population maps to determine changes in settlement patterns and the groups, including Indigenous communities, that were affected) Teacher supports Sample Questions • What type of map could you use to show the routes taken by the Acadians after they were expelled from the Maritime colonies?",classification_unstable,null,"This describes an occasion-triggered analytical skill deployed when examining historical displacement. The learner must reason about spatial patterns and interpret map evidence to construct an explanation of movement and displacement. Multiple valid interpretations of flow patterns are possible depending on which sources and evidence the learner prioritises. This is Type 2 analytical reasoning, not a one-time procedural task."
blk_0086_item_02,do_skill,Type 2,reasoning_quality_rubric,"Analyse population maps to determine changes in settlement patterns and the groups, including Indigenous communities, that were affected.",blk_0086,"L281-287: America during the Seven Years’ War; analyse flow maps to show where groups, including Indigenous communities, were displaced from and where they went; analyse population maps to determine changes in settlement patterns and the groups, including Indigenous communities, that were affected) Teacher supports Sample Questions • What type of map could you use to show the routes taken by the Acadians after they were expelled from the Maritime colonies?",classification_unstable,null,"This describes an occasion-triggered analytical skill deployed when examining historical population data. The learner must reason about what population maps reveal regarding settlement change and impact on different groups. The quality of reasoning—depth of interpretation, attention to multiple affected groups, recognition of complexity—determines assessment outcome. This is Type 2 analytical reasoning across cartographic evidence."
blk_0088_item_01,do_skill,Type 2,reasoning_quality_rubric,Analyse maps of Canada before and after the Treaty of Paris to identify and explain changes in settlement trends and European settlement patterns in First Nations territories.,blk_0088,"L290-292: • When you study maps of Canada before and after the Treaty of Paris, what do you notice about changes in settlement trends? What do you notice about European settlement trends in First Nations territories?",classification_unstable,null,"This block presents an occasion-triggered analytical task: learners are prompted to examine specific historical maps and reason about settlement patterns across two time periods. The task calls for multi-lens analysis (noticing what changed, where, and in relation to Indigenous territories) when the situation — encountering these maps — arises. This is Type 2 Do-Skill (reasoning deployed in response to a specific prompt), not a sustained default orientation. The reasoning quality (depth of pattern recognition, sophistication of explanation) determines assessment outcome, not mastery of a single correct answer."
blk_0089_item_01,do_skill,Type 2,reasoning_quality_rubric,Identify and justify what information would need to be included on a map to show the various alliances and conflicts in North America during the Seven Years' War.,blk_0089,L293-294: • What information would you need to include on a map to show the various alliances and conflicts in North America during the Seven Years’ War?,stable,null,"This is an occasion-triggered analytical task: the learner is prompted to reason about map design choices in response to a specific historical scenario (the Seven Years' War). The quality of the response depends on reasoning depth — what information choices the learner justifies and why those choices illuminate the alliances and conflicts. This is Type 2 analytical skill, deployed when the situation (representing a specific historical moment) calls for it, not a sustained default orientation."
blk_0090_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse maps showing Métis migration patterns before and after the establishment of the North West Company or the Hudson's Bay Company to identify what changed, what persisted, and the multiple factors that shaped those patterns.",blk_0090,L295-296: • What do you notice when you analyse maps showing Métis migration patterns before and after the establishment of the North West Company or the Hudson’s Bay Company?,stable,null,"This is an occasion-triggered analytical task deployed when specific historical material (maps of Métis migration) is presented. The learner is prompted to reason across multiple dimensions (change, continuity, causation) in response to a particular scenario. This is Type 2 Do-Skill (reasoning-quality rubric), not a sustained default orientation. The question itself is the occasion that calls for the skill; it is not describing an orientation that operates by default across all historical contexts."
blk_0091_item_01,do_skill,Type 2,reasoning_quality_rubric,Interpret and analyse paintings of key events in the Seven Years' War to extract information and to determine the perspective that is presented and the perspectives that are missing.,blk_0091,"L297-301: A2.5 interpret and analyse information and evidence relevant to their investigations, using a variety of tools (e.g., analyse paintings of key events in the Seven Years’ War to extract information and to determine the perspective that is presented and the perspectives that are missing; analyse documents to determine the response of people in New France, including First Nations and Métis people, to the colony’s being ceded to Great Britain; use a graphic organizer to help them compare the perspectives of",classification_unstable,mild,"This describes an occasion-triggered analytical skill deployed when a specific historical source (painting) is at hand. The learner must reason across multiple lenses (what is shown, what is absent, whose viewpoint is represented, whose is excluded) to construct an interpretation. This is Type 2 analytical reasoning, not a sustained orientation. Assessment is by reasoning-quality rubric applied to the learner's analysis of the source."
blk_0091_item_02,do_skill,Type 2,reasoning_quality_rubric,"Analyse documents to determine the response of people in New France, including First Nations and Métis people, to the colony's being ceded to Great Britain.",blk_0091,"L297-301: A2.5 interpret and analyse information and evidence relevant to their investigations, using a variety of tools (e.g., analyse paintings of key events in the Seven Years’ War to extract information and to determine the perspective that is presented and the perspectives that are missing; analyse documents to determine the response of people in New France, including First Nations and Métis people, to the colony’s being ceded to Great Britain; use a graphic organizer to help them compare the perspectives of",classification_unstable,mild,This describes an occasion-triggered analytical skill deployed when historical documents are examined. The learner must reason about multiple groups' responses and perspectives within a specific historical event. This is Type 2 analytical reasoning across multiple interpretive frames (different communities' viewpoints and interests). Assessment is by reasoning-quality rubric.
blk_0091_item_03,do_skill,Type 2,reasoning_quality_rubric,Use a graphic organizer to help compare the perspectives of different groups or actors in historical contexts.,blk_0091,"L297-301: A2.5 interpret and analyse information and evidence relevant to their investigations, using a variety of tools (e.g., analyse paintings of key events in the Seven Years’ War to extract information and to determine the perspective that is presented and the perspectives that are missing; analyse documents to determine the response of people in New France, including First Nations and Métis people, to the colony’s being ceded to Great Britain; use a graphic organizer to help them compare the perspectives of",classification_unstable,mild,This describes a structured analytical skill for comparing multiple perspectives when a comparison task is at hand. The learner deploys the organizer to reason across different viewpoints. This is Type 2 analytical reasoning. Assessment is by reasoning-quality rubric applied to the depth and accuracy of the comparison constructed.
blk_0093_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse paintings to identify what they reveal about their subject and the perspective of the artist, and evaluate the accuracy of the depiction by cross-referencing with other sources.",blk_0093,"L307-309: • What do these paintings reveal about the subject? About the perspective of the artist? Given the information you have found in your other sources, do you think the depiction in this painting is accurate?",stable,null,"This is an occasion-triggered analytical skill deployed when a specific historical source (a painting) is at hand. The learner is prompted to reason across multiple lenses — the painting's content, the artist's perspective, and corroborating evidence from other sources — to construct a reasoned judgment about accuracy. This is Type 2: the quality of reasoning (not the correctness of a single answer) determines the assessment outcome, and the skill is deployed in response to a specific analytical prompt, not sustained by default across all contexts."
blk_0095_item_01,do_skill,Type 2,reasoning_quality_rubric,"Evaluate evidence and draw conclusions about perspectives of different groups and communities, including First Nation, Métis, and/or Inuit communities, on significant events, developments, or issues related to the shift in power in colonial Canada from France to Britain",blk_0095,"L314-320: A2.6 evaluate evidence and draw conclusions about perspectives of different groups and communities, including First Nation, Métis, and/or Inuit communities, on some significant events, developments, or issues related to the shift in power in colonial Canada from France to Britain Teacher supports Sample Questions • What did you find out about how different individuals and groups in Quebec viewed the shift in power to Britain?",classification_unstable,null,"This is an occasion-triggered analytical skill deployed when a specific historical scenario (the shift in power from France to Britain) calls for it. The learner must reason across multiple disciplinary lenses (perspectives of different groups and communities) to construct a conclusion from evidence. The quality of reasoning—not mere factual recall—determines assessment outcome. This is Type 2 Do-Skill, reasoning_quality_rubric. The skill is prompted by a particular historical context, not a sustained default orientation across all historical material."
blk_0096_item_01,do_skill,Type 2,reasoning_quality_rubric,"Analyse a historical event from multiple perspectives and justify whether all perspectives are equally valid, explaining the reasoning for your judgment.",blk_0096,L321-322: • What have you learned from looking at this event from different perspectives? Do you think all the perspectives are equally valid? Why or why not?,stable,moderate,"This is an occasion-triggered analytical skill deployed when a specific historical event and multiple perspectives are presented. The learner is prompted to reason about validity across different interpretive frames — a Type 2 reasoning task. The quality of the response depends on the sophistication of the reasoning (how well the learner distinguishes between perspective, evidence, and validity criteria), not on recall of facts or mastery of a prerequisite sequence. Assessment via reasoning_quality_rubric is appropriate."
blk_0097_item_02,do_skill,Type 2,reasoning_quality_rubric,"Communicate the results of historical inquiries using formats appropriate for specific audiences, such as a historical narrative in storybook or graphic form about the responses of different people to the expulsion of the Acadians.",blk_0097,"L323-327: A2.7 communicate the results of their inquiries using appropriate vocabulary (e.g., perspective, colony, treaty, expulsion, displacement, values, roles, power, conflict, Acadian, medicines, oral histories, ethnogenesis) and formats appropriate for specific audiences (e.g., a historical narrative in storybook or graphic form about the responses of different people to the expulsion of the Acadians; 253",stable,null,"This block describes an occasion-triggered analytical and communicative skill: selecting and deploying appropriate formats to convey inquiry findings to a particular audience. The quality of the communication depends on reasoning about audience, purpose, and historical content — multiple valid approaches exist. This is Type 2 (horizontal knowledge: reasoning sophistication about format selection and audience awareness develops cumulatively; the skill is deployed when a communication task arises, not a sustained default orientation)."
blk_0102_item_01,do_skill,Type 2,reasoning_quality_rubric,"Identify factors leading to key events that occurred in and/or affected Canada between 1713 and 1800, distinguishing between immediate triggers and underlying conditions, and recognising multiple contributing causes rather than single-cause explanations.",blk_0102,"L341-344: A3.1 identify factors leading to some key events that occurred in and/or affected Canada between 1713 and 1800 (e.g., the expulsion of the Acadians, the Seven Years’ War, the Battle of the Plains of Abraham, the American Revolution, Pontiac’s Resistance, Loyalist migrations), and describe the historical significance of some of these events for different individuals, groups, and/or communities, including",stable,mild,This is an occasion-triggered analytical skill deployed when examining a specific historical event. The capability to identify multiple factors and distinguish causal layers is a reasoning skill that develops through repeated application across different events. It is prompted by the task ('identify factors') and is not a sustained default orientation. This aligns with Type 2 Do-Skill (reasoning_quality_rubric). The multi-causal reasoning maps to the FOCUS ON: Cause and Consequence orientation but operationalises it as an occasion-triggered analytical practice rather than a sustained disposition.
blk_0102_item_02,do_skill,Type 2,reasoning_quality_rubric,"Describe the historical significance of key events that occurred in and/or affected Canada between 1713 and 1800 for different individuals, groups, and/or communities, recognising that significance is constructed, varies across communities and historical traditions, and changes over time.",blk_0102,"L341-344: A3.1 identify factors leading to some key events that occurred in and/or affected Canada between 1713 and 1800 (e.g., the expulsion of the Acadians, the Seven Years’ War, the Battle of the Plains of Abraham, the American Revolution, Pontiac’s Resistance, Loyalist migrations), and describe the historical significance of some of these events for different individuals, groups, and/or communities, including",stable,mild,"This is an occasion-triggered analytical skill deployed when asked to assess significance of a specific event. The learner must reason through multiple perspectives and recognise that significance is not fixed but contingent on standpoint and context. This is a reasoning task that develops through repeated application, not a sustained orientation. It aligns with Type 2 Do-Skill (reasoning_quality_rubric) and operationalises the FOCUS ON: Historical Significance concept as an occasion-triggered analytical practice."
blk_0104_item_02,do_skill,Type 2,reasoning_quality_rubric,"Analyse why the Seven Years' War is seen as a turning point in North American history, considering multiple contributing causes and distinguishing immediate triggers from underlying conditions",blk_0104,L350-351: • What were the underlying causes of the Seven Years’ War? Why is that war seen as a turning point in North American history?,stable,null,"This is an occasion-triggered analytical skill: the learner is prompted to explain historical significance by reasoning through causes and consequences. The prompt 'Why is that war seen as a turning point' calls for deployment of causal reasoning across multiple lenses (political, economic, social consequences). This aligns with the FOCUS ON: Cause and Consequence orientation but is operationalised here as a specific analytical task, not a sustained default orientation. Decision tree Step 2: analytical reasoning capability across multiple interpretive frameworks. Type 2 do_skill."
blk_0106_item_02,do_skill,Type 2,reasoning_quality_rubric,"Explain the significance of key treaties and agreements for different people and communities in Canada, recognising that significance varies across communities and perspectives.",blk_0106,"L354-356: A3.2 identify a few key treaties of relevance to Indigenous people during this period, including wampum belts exchanged, and explain the significance of some of these agreements for different people and communities in Canada (e.g., with reference to the Covenant Chain, 1677–1755; the Treaty of",classification_unstable,mild,"Step 0.2: This is an occasion-triggered analytical skill — the learner is asked to explain significance when presented with a treaty or agreement. The task requires reasoning across multiple perspectives (different people and communities) and resists monocausal or single-viewpoint interpretation. This aligns with the FOCUS ON: Historical Significance orientation (recognising that significance is constructed and varies across communities), but the block itself describes a specific analytical task, not a sustained default orientation. Type 2 Do-Skill, reasoning_quality_rubric."
blk_0111_item_01,do_skill,Type 2,reasoning_quality_rubric,Analyse the key short-term and long-term consequences of a selected treaty for the different parties involved,blk_0111,L365-366: What were the key short-term and long-term consequences of the selected treaty for the different parties?,stable,null,"This is an occasion-triggered analytical task deployed when a specific historical inquiry calls for it. The learner is prompted to distinguish temporal scales of consequence (short-term vs long-term) and to recognise multiple affected parties rather than a single outcome. This is a Type 2 do_skill — reasoning deployed in response to a specific scenario. While it aligns with the FOCUS ON: Cause and Consequence orientation, the block itself describes a one-time analytical task, not a sustained default orientation across all historical encounters. The reasoning quality (depth of causal analysis, recognition of multiple perspectives and timeframes) is what distinguishes better from worse responses."
blk_0113_item_03,do_skill,Type 2,reasoning_quality_rubric,"Analyse how the Treaty of Paris (1763) affected Indigenous individuals and communities, considering multiple perspectives and dimensions of impact.",blk_0113,L369-370: • What treaty brought the Seven Years’ War to an end? What were the main stipulations in this treaty? How did the treaty affect Indigenous individuals and communities?,stable,null,"This question calls for analytical reasoning across multiple lenses (political, social, economic, territorial sovereignty) and invokes the FOCUS ON concept of Cause and Consequence — examining how a historical event produced effects on specific populations. The learner must reason about consequences rather than retrieve a single fact. Decision-tree branch 2: analytical capability deployed when a situation (the treaty's effects on Indigenous peoples) calls for it. The quality of reasoning — depth of causal analysis, consideration of multiple consequences, resistance to monocausal explanation — determines assessment outcome."
